subject,action,trial,label,rgb_path,depth_path
3,1,4,0,data/utd_mhad/RGB-part1/a1_s3_t4_color.avi,data/utd_mhad/Depth/a1_s3_t4_depth.mat
4,1,1,0,data/utd_mhad/RGB-part1/a1_s4_t1_color.avi,data/utd_mhad/Depth/a1_s4_t1_depth.mat
4,1,2,0,data/utd_mhad/RGB-part1/a1_s4_t2_color.avi,data/utd_mhad/Depth/a1_s4_t2_depth.mat
4,1,3,0,data/utd_mhad/RGB-part1/a1_s4_t3_color.avi,data/utd_mhad/Depth/a1_s4_t3_depth.mat
4,1,4,0,data/utd_mhad/RGB-part1/a1_s4_t4_color.avi,data/utd_mhad/Depth/a1_s4_t4_depth.mat
5,1,1,0,data/utd_mhad/RGB-part1/a1_s5_t1_color.avi,data/utd_mhad/Depth/a1_s5_t1_depth.mat
5,1,2,0,data/utd_mhad/RGB-part1/a1_s5_t2_color.avi,data/utd_mhad/Depth/a1_s5_t2_depth.mat
5,1,3,0,data/utd_mhad/RGB-part1/a1_s5_t3_color.avi,data/utd_mhad/Depth/a1_s5_t3_depth.mat
5,1,4,0,data/utd_mhad/RGB-part1/a1_s5_t4_color.avi,data/utd_mhad/Depth/a1_s5_t4_depth.mat
1,20,1,19,data/utd_mhad/RGB-part3/a20_s1_t1_color.avi,data/utd_mhad/Depth/a20_s1_t1_depth.mat
1,20,2,19,data/utd_mhad/RGB-part3/a20_s1_t2_color.avi,data/utd_mhad/Depth/a20_s1_t2_depth.mat
1,20,3,19,data/utd_mhad/RGB-part3/a20_s1_t3_color.avi,data/utd_mhad/Depth/a20_s1_t3_depth.mat
1,20,4,19,data/utd_mhad/RGB-part3/a20_s1_t4_color.avi,data/utd_mhad/Depth/a20_s1_t4_depth.mat
2,20,1,19,data/utd_mhad/RGB-part3/a20_s2_t1_color.avi,data/utd_mhad/Depth/a20_s2_t1_depth.mat
2,20,2,19,data/utd_mhad/RGB-part3/a20_s2_t2_color.avi,data/utd_mhad/Depth/a20_s2_t2_depth.mat
2,20,3,19,data/utd_mhad/RGB-part3/a20_s2_t3_color.avi,data/utd_mhad/Depth/a20_s2_t3_depth.mat
2,20,4,19,data/utd_mhad/RGB-part3/a20_s2_t4_color.avi,data/utd_mhad/Depth/a20_s2_t4_depth.mat
3,20,1,19,data/utd_mhad/RGB-part3/a20_s3_t1_color.avi,data/utd_mhad/Depth/a20_s3_t1_depth.mat
3,20,2,19,data/utd_mhad/RGB-part3/a20_s3_t2_color.avi,data/utd_mhad/Depth/a20_s3_t2_depth.mat
3,20,3,19,data/utd_mhad/RGB-part3/a20_s3_t3_color.avi,data/utd_mhad/Depth/a20_s3_t3_depth.mat
3,20,4,19,data/utd_mhad/RGB-part3/a20_s3_t4_color.avi,data/utd_mhad/Depth/a20_s3_t4_depth.mat
4,20,1,19,data/utd_mhad/RGB-part3/a20_s4_t1_color.avi,data/utd_mhad/Depth/a20_s4_t1_depth.mat
4,20,2,19,data/utd_mhad/RGB-part3/a20_s4_t2_color.avi,data/utd_mhad/Depth/a20_s4_t2_depth.mat
4,20,3,19,data/utd_mhad/RGB-part3/a20_s4_t3_color.avi,data/utd_mhad/Depth/a20_s4_t3_depth.mat
4,20,4,19,data/utd_mhad/RGB-part3/a20_s4_t4_color.avi,data/utd_mhad/Depth/a20_s4_t4_depth.mat
5,20,1,19,data/utd_mhad/RGB-part3/a20_s5_t1_color.avi,data/utd_mhad/Depth/a20_s5_t1_depth.mat
5,20,2,19,data/utd_mhad/RGB-part3/a20_s5_t2_color.avi,data/utd_mhad/Depth/a20_s5_t2_depth.mat
5,20,3,19,data/utd_mhad/RGB-part3/a20_s5_t3_color.avi,data/utd_mhad/Depth/a20_s5_t3_depth.mat
5,20,4,19,data/utd_mhad/RGB-part3/a20_s5_t4_color.avi,data/utd_mhad/Depth/a20_s5_t4_depth.mat
1,21,1,20,data/utd_mhad/RGB-part4/a21_s1_t1_color.avi,data/utd_mhad/Depth/a21_s1_t1_depth.mat
1,21,2,20,data/utd_mhad/RGB-part4/a21_s1_t2_color.avi,data/utd_mhad/Depth/a21_s1_t2_depth.mat
1,21,3,20,data/utd_mhad/RGB-part4/a21_s1_t3_color.avi,data/utd_mhad/Depth/a21_s1_t3_depth.mat
1,21,4,20,data/utd_mhad/RGB-part4/a21_s1_t4_color.avi,data/utd_mhad/Depth/a21_s1_t4_depth.mat
2,21,1,20,data/utd_mhad/RGB-part4/a21_s2_t1_color.avi,data/utd_mhad/Depth/a21_s2_t1_depth.mat
2,21,2,20,data/utd_mhad/RGB-part4/a21_s2_t2_color.avi,data/utd_mhad/Depth/a21_s2_t2_depth.mat
2,21,3,20,data/utd_mhad/RGB-part4/a21_s2_t3_color.avi,data/utd_mhad/Depth/a21_s2_t3_depth.mat
2,21,4,20,data/utd_mhad/RGB-part4/a21_s2_t4_color.avi,data/utd_mhad/Depth/a21_s2_t4_depth.mat
3,21,1,20,data/utd_mhad/RGB-part4/a21_s3_t1_color.avi,data/utd_mhad/Depth/a21_s3_t1_depth.mat
3,21,2,20,data/utd_mhad/RGB-part4/a21_s3_t2_color.avi,data/utd_mhad/Depth/a21_s3_t2_depth.mat
3,21,3,20,data/utd_mhad/RGB-part4/a21_s3_t3_color.avi,data/utd_mhad/Depth/a21_s3_t3_depth.mat
3,21,4,20,data/utd_mhad/RGB-part4/a21_s3_t4_color.avi,data/utd_mhad/Depth/a21_s3_t4_depth.mat
4,21,1,20,data/utd_mhad/RGB-part4/a21_s4_t1_color.avi,data/utd_mhad/Depth/a21_s4_t1_depth.mat
4,21,2,20,data/utd_mhad/RGB-part4/a21_s4_t2_color.avi,data/utd_mhad/Depth/a21_s4_t2_depth.mat
4,21,3,20,data/utd_mhad/RGB-part4/a21_s4_t3_color.avi,data/utd_mhad/Depth/a21_s4_t3_depth.mat
4,21,4,20,data/utd_mhad/RGB-part4/a21_s4_t4_color.avi,data/utd_mhad/Depth/a21_s4_t4_depth.mat
5,21,1,20,data/utd_mhad/RGB-part4/a21_s5_t1_color.avi,data/utd_mhad/Depth/a21_s5_t1_depth.mat
5,21,2,20,data/utd_mhad/RGB-part4/a21_s5_t2_color.avi,data/utd_mhad/Depth/a21_s5_t2_depth.mat
5,21,3,20,data/utd_mhad/RGB-part4/a21_s5_t3_color.avi,data/utd_mhad/Depth/a21_s5_t3_depth.mat
5,21,4,20,data/utd_mhad/RGB-part4/a21_s5_t4_color.avi,data/utd_mhad/Depth/a21_s5_t4_depth.mat
1,22,1,21,data/utd_mhad/RGB-part4/a22_s1_t1_color.avi,data/utd_mhad/Depth/a22_s1_t1_depth.mat
1,22,2,21,data/utd_mhad/RGB-part4/a22_s1_t2_color.avi,data/utd_mhad/Depth/a22_s1_t2_depth.mat
1,22,3,21,data/utd_mhad/RGB-part4/a22_s1_t3_color.avi,data/utd_mhad/Depth/a22_s1_t3_depth.mat
1,22,4,21,data/utd_mhad/RGB-part4/a22_s1_t4_color.avi,data/utd_mhad/Depth/a22_s1_t4_depth.mat
2,22,1,21,data/utd_mhad/RGB-part4/a22_s2_t1_color.avi,data/utd_mhad/Depth/a22_s2_t1_depth.mat
2,22,2,21,data/utd_mhad/RGB-part4/a22_s2_t2_color.avi,data/utd_mhad/Depth/a22_s2_t2_depth.mat
2,22,3,21,data/utd_mhad/RGB-part4/a22_s2_t3_color.avi,data/utd_mhad/Depth/a22_s2_t3_depth.mat
2,22,4,21,data/utd_mhad/RGB-part4/a22_s2_t4_color.avi,data/utd_mhad/Depth/a22_s2_t4_depth.mat
3,22,1,21,data/utd_mhad/RGB-part4/a22_s3_t1_color.avi,data/utd_mhad/Depth/a22_s3_t1_depth.mat
3,22,2,21,data/utd_mhad/RGB-part4/a22_s3_t2_color.avi,data/utd_mhad/Depth/a22_s3_t2_depth.mat
3,22,3,21,data/utd_mhad/RGB-part4/a22_s3_t3_color.avi,data/utd_mhad/Depth/a22_s3_t3_depth.mat
3,22,4,21,data/utd_mhad/RGB-part4/a22_s3_t4_color.avi,data/utd_mhad/Depth/a22_s3_t4_depth.mat
4,22,1,21,data/utd_mhad/RGB-part4/a22_s4_t1_color.avi,data/utd_mhad/Depth/a22_s4_t1_depth.mat
4,22,2,21,data/utd_mhad/RGB-part4/a22_s4_t2_color.avi,data/utd_mhad/Depth/a22_s4_t2_depth.mat
4,22,3,21,data/utd_mhad/RGB-part4/a22_s4_t3_color.avi,data/utd_mhad/Depth/a22_s4_t3_depth.mat
4,22,4,21,data/utd_mhad/RGB-part4/a22_s4_t4_color.avi,data/utd_mhad/Depth/a22_s4_t4_depth.mat
5,22,1,21,data/utd_mhad/RGB-part4/a22_s5_t1_color.avi,data/utd_mhad/Depth/a22_s5_t1_depth.mat
5,22,2,21,data/utd_mhad/RGB-part4/a22_s5_t2_color.avi,data/utd_mhad/Depth/a22_s5_t2_depth.mat
5,22,3,21,data/utd_mhad/RGB-part4/a22_s5_t3_color.avi,data/utd_mhad/Depth/a22_s5_t3_depth.mat
5,22,4,21,data/utd_mhad/RGB-part4/a22_s5_t4_color.avi,data/utd_mhad/Depth/a22_s5_t4_depth.mat
1,23,1,22,data/utd_mhad/RGB-part4/a23_s1_t1_color.avi,data/utd_mhad/Depth/a23_s1_t1_depth.mat
1,23,2,22,data/utd_mhad/RGB-part4/a23_s1_t2_color.avi,data/utd_mhad/Depth/a23_s1_t2_depth.mat
1,23,3,22,data/utd_mhad/RGB-part4/a23_s1_t3_color.avi,data/utd_mhad/Depth/a23_s1_t3_depth.mat
1,23,4,22,data/utd_mhad/RGB-part4/a23_s1_t4_color.avi,data/utd_mhad/Depth/a23_s1_t4_depth.mat
2,23,1,22,data/utd_mhad/RGB-part4/a23_s2_t1_color.avi,data/utd_mhad/Depth/a23_s2_t1_depth.mat
2,23,2,22,data/utd_mhad/RGB-part4/a23_s2_t2_color.avi,data/utd_mhad/Depth/a23_s2_t2_depth.mat
2,23,3,22,data/utd_mhad/RGB-part4/a23_s2_t3_color.avi,data/utd_mhad/Depth/a23_s2_t3_depth.mat
2,23,4,22,data/utd_mhad/RGB-part4/a23_s2_t4_color.avi,data/utd_mhad/Depth/a23_s2_t4_depth.mat
3,23,1,22,data/utd_mhad/RGB-part4/a23_s3_t1_color.avi,data/utd_mhad/Depth/a23_s3_t1_depth.mat
3,23,2,22,data/utd_mhad/RGB-part4/a23_s3_t2_color.avi,data/utd_mhad/Depth/a23_s3_t2_depth.mat
3,23,3,22,data/utd_mhad/RGB-part4/a23_s3_t3_color.avi,data/utd_mhad/Depth/a23_s3_t3_depth.mat
3,23,4,22,data/utd_mhad/RGB-part4/a23_s3_t4_color.avi,data/utd_mhad/Depth/a23_s3_t4_depth.mat
4,23,1,22,data/utd_mhad/RGB-part4/a23_s4_t1_color.avi,data/utd_mhad/Depth/a23_s4_t1_depth.mat
4,23,2,22,data/utd_mhad/RGB-part4/a23_s4_t2_color.avi,data/utd_mhad/Depth/a23_s4_t2_depth.mat
4,23,3,22,data/utd_mhad/RGB-part4/a23_s4_t3_color.avi,data/utd_mhad/Depth/a23_s4_t3_depth.mat
4,23,4,22,data/utd_mhad/RGB-part4/a23_s4_t4_color.avi,data/utd_mhad/Depth/a23_s4_t4_depth.mat
5,23,1,22,data/utd_mhad/RGB-part4/a23_s5_t1_color.avi,data/utd_mhad/Depth/a23_s5_t1_depth.mat
5,23,2,22,data/utd_mhad/RGB-part4/a23_s5_t2_color.avi,data/utd_mhad/Depth/a23_s5_t2_depth.mat
5,23,3,22,data/utd_mhad/RGB-part4/a23_s5_t3_color.avi,data/utd_mhad/Depth/a23_s5_t3_depth.mat
5,23,4,22,data/utd_mhad/RGB-part4/a23_s5_t4_color.avi,data/utd_mhad/Depth/a23_s5_t4_depth.mat
1,24,1,23,data/utd_mhad/RGB-part4/a24_s1_t1_color.avi,data/utd_mhad/Depth/a24_s1_t1_depth.mat
1,24,2,23,data/utd_mhad/RGB-part4/a24_s1_t2_color.avi,data/utd_mhad/Depth/a24_s1_t2_depth.mat
1,24,3,23,data/utd_mhad/RGB-part4/a24_s1_t3_color.avi,data/utd_mhad/Depth/a24_s1_t3_depth.mat
1,24,4,23,data/utd_mhad/RGB-part4/a24_s1_t4_color.avi,data/utd_mhad/Depth/a24_s1_t4_depth.mat
2,24,1,23,data/utd_mhad/RGB-part4/a24_s2_t1_color.avi,data/utd_mhad/Depth/a24_s2_t1_depth.mat
2,24,2,23,data/utd_mhad/RGB-part4/a24_s2_t2_color.avi,data/utd_mhad/Depth/a24_s2_t2_depth.mat
2,24,3,23,data/utd_mhad/RGB-part4/a24_s2_t3_color.avi,data/utd_mhad/Depth/a24_s2_t3_depth.mat
2,24,4,23,data/utd_mhad/RGB-part4/a24_s2_t4_color.avi,data/utd_mhad/Depth/a24_s2_t4_depth.mat
3,24,1,23,data/utd_mhad/RGB-part4/a24_s3_t1_color.avi,data/utd_mhad/Depth/a24_s3_t1_depth.mat
3,24,2,23,data/utd_mhad/RGB-part4/a24_s3_t2_color.avi,data/utd_mhad/Depth/a24_s3_t2_depth.mat
3,24,3,23,data/utd_mhad/RGB-part4/a24_s3_t3_color.avi,data/utd_mhad/Depth/a24_s3_t3_depth.mat
3,24,4,23,data/utd_mhad/RGB-part4/a24_s3_t4_color.avi,data/utd_mhad/Depth/a24_s3_t4_depth.mat
4,24,1,23,data/utd_mhad/RGB-part4/a24_s4_t1_color.avi,data/utd_mhad/Depth/a24_s4_t1_depth.mat
4,24,2,23,data/utd_mhad/RGB-part4/a24_s4_t2_color.avi,data/utd_mhad/Depth/a24_s4_t2_depth.mat
4,24,3,23,data/utd_mhad/RGB-part4/a24_s4_t3_color.avi,data/utd_mhad/Depth/a24_s4_t3_depth.mat
4,24,4,23,data/utd_mhad/RGB-part4/a24_s4_t4_color.avi,data/utd_mhad/Depth/a24_s4_t4_depth.mat
5,24,1,23,data/utd_mhad/RGB-part4/a24_s5_t1_color.avi,data/utd_mhad/Depth/a24_s5_t1_depth.mat
5,24,2,23,data/utd_mhad/RGB-part4/a24_s5_t2_color.avi,data/utd_mhad/Depth/a24_s5_t2_depth.mat
5,24,3,23,data/utd_mhad/RGB-part4/a24_s5_t3_color.avi,data/utd_mhad/Depth/a24_s5_t3_depth.mat
5,24,4,23,data/utd_mhad/RGB-part4/a24_s5_t4_color.avi,data/utd_mhad/Depth/a24_s5_t4_depth.mat
1,25,1,24,data/utd_mhad/RGB-part4/a25_s1_t1_color.avi,data/utd_mhad/Depth/a25_s1_t1_depth.mat
1,25,2,24,data/utd_mhad/RGB-part4/a25_s1_t2_color.avi,data/utd_mhad/Depth/a25_s1_t2_depth.mat
1,25,3,24,data/utd_mhad/RGB-part4/a25_s1_t3_color.avi,data/utd_mhad/Depth/a25_s1_t3_depth.mat
1,25,4,24,data/utd_mhad/RGB-part4/a25_s1_t4_color.avi,data/utd_mhad/Depth/a25_s1_t4_depth.mat
2,25,1,24,data/utd_mhad/RGB-part4/a25_s2_t1_color.avi,data/utd_mhad/Depth/a25_s2_t1_depth.mat
2,25,2,24,data/utd_mhad/RGB-part4/a25_s2_t2_color.avi,data/utd_mhad/Depth/a25_s2_t2_depth.mat
2,25,3,24,data/utd_mhad/RGB-part4/a25_s2_t3_color.avi,data/utd_mhad/Depth/a25_s2_t3_depth.mat
2,25,4,24,data/utd_mhad/RGB-part4/a25_s2_t4_color.avi,data/utd_mhad/Depth/a25_s2_t4_depth.mat
3,25,1,24,data/utd_mhad/RGB-part4/a25_s3_t1_color.avi,data/utd_mhad/Depth/a25_s3_t1_depth.mat
3,25,2,24,data/utd_mhad/RGB-part4/a25_s3_t2_color.avi,data/utd_mhad/Depth/a25_s3_t2_depth.mat
3,25,3,24,data/utd_mhad/RGB-part4/a25_s3_t3_color.avi,data/utd_mhad/Depth/a25_s3_t3_depth.mat
3,25,4,24,data/utd_mhad/RGB-part4/a25_s3_t4_color.avi,data/utd_mhad/Depth/a25_s3_t4_depth.mat
4,25,1,24,data/utd_mhad/RGB-part4/a25_s4_t1_color.avi,data/utd_mhad/Depth/a25_s4_t1_depth.mat
4,25,2,24,data/utd_mhad/RGB-part4/a25_s4_t2_color.avi,data/utd_mhad/Depth/a25_s4_t2_depth.mat
4,25,3,24,data/utd_mhad/RGB-part4/a25_s4_t3_color.avi,data/utd_mhad/Depth/a25_s4_t3_depth.mat
4,25,4,24,data/utd_mhad/RGB-part4/a25_s4_t4_color.avi,data/utd_mhad/Depth/a25_s4_t4_depth.mat
5,25,1,24,data/utd_mhad/RGB-part4/a25_s5_t1_color.avi,data/utd_mhad/Depth/a25_s5_t1_depth.mat
5,25,2,24,data/utd_mhad/RGB-part4/a25_s5_t2_color.avi,data/utd_mhad/Depth/a25_s5_t2_depth.mat
5,25,3,24,data/utd_mhad/RGB-part4/a25_s5_t3_color.avi,data/utd_mhad/Depth/a25_s5_t3_depth.mat
5,25,4,24,data/utd_mhad/RGB-part4/a25_s5_t4_color.avi,data/utd_mhad/Depth/a25_s5_t4_depth.mat
1,26,1,25,data/utd_mhad/RGB-part4/a26_s1_t1_color.avi,data/utd_mhad/Depth/a26_s1_t1_depth.mat
1,26,2,25,data/utd_mhad/RGB-part4/a26_s1_t2_color.avi,data/utd_mhad/Depth/a26_s1_t2_depth.mat
1,26,3,25,data/utd_mhad/RGB-part4/a26_s1_t3_color.avi,data/utd_mhad/Depth/a26_s1_t3_depth.mat
1,26,4,25,data/utd_mhad/RGB-part4/a26_s1_t4_color.avi,data/utd_mhad/Depth/a26_s1_t4_depth.mat
2,26,1,25,data/utd_mhad/RGB-part4/a26_s2_t1_color.avi,data/utd_mhad/Depth/a26_s2_t1_depth.mat
2,26,2,25,data/utd_mhad/RGB-part4/a26_s2_t2_color.avi,data/utd_mhad/Depth/a26_s2_t2_depth.mat
2,26,3,25,data/utd_mhad/RGB-part4/a26_s2_t3_color.avi,data/utd_mhad/Depth/a26_s2_t3_depth.mat
2,26,4,25,data/utd_mhad/RGB-part4/a26_s2_t4_color.avi,data/utd_mhad/Depth/a26_s2_t4_depth.mat
3,26,1,25,data/utd_mhad/RGB-part4/a26_s3_t1_color.avi,data/utd_mhad/Depth/a26_s3_t1_depth.mat
3,26,2,25,data/utd_mhad/RGB-part4/a26_s3_t2_color.avi,data/utd_mhad/Depth/a26_s3_t2_depth.mat
3,26,3,25,data/utd_mhad/RGB-part4/a26_s3_t3_color.avi,data/utd_mhad/Depth/a26_s3_t3_depth.mat
3,26,4,25,data/utd_mhad/RGB-part4/a26_s3_t4_color.avi,data/utd_mhad/Depth/a26_s3_t4_depth.mat
4,26,1,25,data/utd_mhad/RGB-part4/a26_s4_t1_color.avi,data/utd_mhad/Depth/a26_s4_t1_depth.mat
4,26,2,25,data/utd_mhad/RGB-part4/a26_s4_t2_color.avi,data/utd_mhad/Depth/a26_s4_t2_depth.mat
4,26,3,25,data/utd_mhad/RGB-part4/a26_s4_t3_color.avi,data/utd_mhad/Depth/a26_s4_t3_depth.mat
4,26,4,25,data/utd_mhad/RGB-part4/a26_s4_t4_color.avi,data/utd_mhad/Depth/a26_s4_t4_depth.mat
5,26,1,25,data/utd_mhad/RGB-part4/a26_s5_t1_color.avi,data/utd_mhad/Depth/a26_s5_t1_depth.mat
5,26,2,25,data/utd_mhad/RGB-part4/a26_s5_t2_color.avi,data/utd_mhad/Depth/a26_s5_t2_depth.mat
5,26,3,25,data/utd_mhad/RGB-part4/a26_s5_t3_color.avi,data/utd_mhad/Depth/a26_s5_t3_depth.mat
5,26,4,25,data/utd_mhad/RGB-part4/a26_s5_t4_color.avi,data/utd_mhad/Depth/a26_s5_t4_depth.mat
1,27,1,26,data/utd_mhad/RGB-part4/a27_s1_t1_color.avi,data/utd_mhad/Depth/a27_s1_t1_depth.mat
1,27,2,26,data/utd_mhad/RGB-part4/a27_s1_t2_color.avi,data/utd_mhad/Depth/a27_s1_t2_depth.mat
1,27,3,26,data/utd_mhad/RGB-part4/a27_s1_t3_color.avi,data/utd_mhad/Depth/a27_s1_t3_depth.mat
1,27,4,26,data/utd_mhad/RGB-part4/a27_s1_t4_color.avi,data/utd_mhad/Depth/a27_s1_t4_depth.mat
2,27,1,26,data/utd_mhad/RGB-part4/a27_s2_t1_color.avi,data/utd_mhad/Depth/a27_s2_t1_depth.mat
2,27,2,26,data/utd_mhad/RGB-part4/a27_s2_t2_color.avi,data/utd_mhad/Depth/a27_s2_t2_depth.mat
2,27,3,26,data/utd_mhad/RGB-part4/a27_s2_t3_color.avi,data/utd_mhad/Depth/a27_s2_t3_depth.mat
2,27,4,26,data/utd_mhad/RGB-part4/a27_s2_t4_color.avi,data/utd_mhad/Depth/a27_s2_t4_depth.mat
3,27,1,26,data/utd_mhad/RGB-part4/a27_s3_t1_color.avi,data/utd_mhad/Depth/a27_s3_t1_depth.mat
3,27,2,26,data/utd_mhad/RGB-part4/a27_s3_t2_color.avi,data/utd_mhad/Depth/a27_s3_t2_depth.mat
3,27,3,26,data/utd_mhad/RGB-part4/a27_s3_t3_color.avi,data/utd_mhad/Depth/a27_s3_t3_depth.mat
3,27,4,26,data/utd_mhad/RGB-part4/a27_s3_t4_color.avi,data/utd_mhad/Depth/a27_s3_t4_depth.mat
4,27,1,26,data/utd_mhad/RGB-part4/a27_s4_t1_color.avi,data/utd_mhad/Depth/a27_s4_t1_depth.mat
4,27,2,26,data/utd_mhad/RGB-part4/a27_s4_t2_color.avi,data/utd_mhad/Depth/a27_s4_t2_depth.mat
4,27,3,26,data/utd_mhad/RGB-part4/a27_s4_t3_color.avi,data/utd_mhad/Depth/a27_s4_t3_depth.mat
4,27,4,26,data/utd_mhad/RGB-part4/a27_s4_t4_color.avi,data/utd_mhad/Depth/a27_s4_t4_depth.mat
5,27,1,26,data/utd_mhad/RGB-part4/a27_s5_t1_color.avi,data/utd_mhad/Depth/a27_s5_t1_depth.mat
5,27,2,26,data/utd_mhad/RGB-part4/a27_s5_t2_color.avi,data/utd_mhad/Depth/a27_s5_t2_depth.mat
5,27,3,26,data/utd_mhad/RGB-part4/a27_s5_t3_color.avi,data/utd_mhad/Depth/a27_s5_t3_depth.mat
5,27,4,26,data/utd_mhad/RGB-part4/a27_s5_t4_color.avi,data/utd_mhad/Depth/a27_s5_t4_depth.mat
1,2,1,1,data/utd_mhad/RGB-part1/a2_s1_t1_color.avi,data/utd_mhad/Depth/a2_s1_t1_depth.mat
1,2,2,1,data/utd_mhad/RGB-part1/a2_s1_t2_color.avi,data/utd_mhad/Depth/a2_s1_t2_depth.mat
1,2,3,1,data/utd_mhad/RGB-part1/a2_s1_t3_color.avi,data/utd_mhad/Depth/a2_s1_t3_depth.mat
1,2,4,1,data/utd_mhad/RGB-part1/a2_s1_t4_color.avi,data/utd_mhad/Depth/a2_s1_t4_depth.mat
2,2,1,1,data/utd_mhad/RGB-part1/a2_s2_t1_color.avi,data/utd_mhad/Depth/a2_s2_t1_depth.mat
2,2,2,1,data/utd_mhad/RGB-part1/a2_s2_t2_color.avi,data/utd_mhad/Depth/a2_s2_t2_depth.mat
2,2,3,1,data/utd_mhad/RGB-part1/a2_s2_t3_color.avi,data/utd_mhad/Depth/a2_s2_t3_depth.mat
2,2,4,1,data/utd_mhad/RGB-part1/a2_s2_t4_color.avi,data/utd_mhad/Depth/a2_s2_t4_depth.mat
3,2,1,1,data/utd_mhad/RGB-part1/a2_s3_t1_color.avi,data/utd_mhad/Depth/a2_s3_t1_depth.mat
3,2,2,1,data/utd_mhad/RGB-part1/a2_s3_t2_color.avi,data/utd_mhad/Depth/a2_s3_t2_depth.mat
3,2,3,1,data/utd_mhad/RGB-part1/a2_s3_t3_color.avi,data/utd_mhad/Depth/a2_s3_t3_depth.mat
3,2,4,1,data/utd_mhad/RGB-part1/a2_s3_t4_color.avi,data/utd_mhad/Depth/a2_s3_t4_depth.mat
4,2,1,1,data/utd_mhad/RGB-part1/a2_s4_t1_color.avi,data/utd_mhad/Depth/a2_s4_t1_depth.mat
4,2,2,1,data/utd_mhad/RGB-part1/a2_s4_t2_color.avi,data/utd_mhad/Depth/a2_s4_t2_depth.mat
4,2,3,1,data/utd_mhad/RGB-part1/a2_s4_t3_color.avi,data/utd_mhad/Depth/a2_s4_t3_depth.mat
4,2,4,1,data/utd_mhad/RGB-part1/a2_s4_t4_color.avi,data/utd_mhad/Depth/a2_s4_t4_depth.mat
5,2,1,1,data/utd_mhad/RGB-part1/a2_s5_t1_color.avi,data/utd_mhad/Depth/a2_s5_t1_depth.mat
5,2,2,1,data/utd_mhad/RGB-part1/a2_s5_t2_color.avi,data/utd_mhad/Depth/a2_s5_t2_depth.mat
5,2,3,1,data/utd_mhad/RGB-part1/a2_s5_t3_color.avi,data/utd_mhad/Depth/a2_s5_t3_depth.mat
5,2,4,1,data/utd_mhad/RGB-part1/a2_s5_t4_color.avi,data/utd_mhad/Depth/a2_s5_t4_depth.mat
1,3,1,2,data/utd_mhad/RGB-part1/a3_s1_t1_color.avi,data/utd_mhad/Depth/a3_s1_t1_depth.mat
1,3,2,2,data/utd_mhad/RGB-part1/a3_s1_t2_color.avi,data/utd_mhad/Depth/a3_s1_t2_depth.mat
1,3,3,2,data/utd_mhad/RGB-part1/a3_s1_t3_color.avi,data/utd_mhad/Depth/a3_s1_t3_depth.mat
1,3,4,2,data/utd_mhad/RGB-part1/a3_s1_t4_color.avi,data/utd_mhad/Depth/a3_s1_t4_depth.mat
2,3,1,2,data/utd_mhad/RGB-part1/a3_s2_t1_color.avi,data/utd_mhad/Depth/a3_s2_t1_depth.mat
2,3,2,2,data/utd_mhad/RGB-part1/a3_s2_t2_color.avi,data/utd_mhad/Depth/a3_s2_t2_depth.mat
2,3,3,2,data/utd_mhad/RGB-part1/a3_s2_t3_color.avi,data/utd_mhad/Depth/a3_s2_t3_depth.mat
2,3,4,2,data/utd_mhad/RGB-part1/a3_s2_t4_color.avi,data/utd_mhad/Depth/a3_s2_t4_depth.mat
3,3,1,2,data/utd_mhad/RGB-part1/a3_s3_t1_color.avi,data/utd_mhad/Depth/a3_s3_t1_depth.mat
3,3,2,2,data/utd_mhad/RGB-part1/a3_s3_t2_color.avi,data/utd_mhad/Depth/a3_s3_t2_depth.mat
3,3,3,2,data/utd_mhad/RGB-part1/a3_s3_t3_color.avi,data/utd_mhad/Depth/a3_s3_t3_depth.mat
3,3,4,2,data/utd_mhad/RGB-part1/a3_s3_t4_color.avi,data/utd_mhad/Depth/a3_s3_t4_depth.mat
4,3,1,2,data/utd_mhad/RGB-part1/a3_s4_t1_color.avi,data/utd_mhad/Depth/a3_s4_t1_depth.mat
4,3,2,2,data/utd_mhad/RGB-part1/a3_s4_t2_color.avi,data/utd_mhad/Depth/a3_s4_t2_depth.mat
4,3,3,2,data/utd_mhad/RGB-part1/a3_s4_t3_color.avi,data/utd_mhad/Depth/a3_s4_t3_depth.mat
4,3,4,2,data/utd_mhad/RGB-part1/a3_s4_t4_color.avi,data/utd_mhad/Depth/a3_s4_t4_depth.mat
5,3,1,2,data/utd_mhad/RGB-part1/a3_s5_t1_color.avi,data/utd_mhad/Depth/a3_s5_t1_depth.mat
5,3,2,2,data/utd_mhad/RGB-part1/a3_s5_t2_color.avi,data/utd_mhad/Depth/a3_s5_t2_depth.mat
5,3,3,2,data/utd_mhad/RGB-part1/a3_s5_t3_color.avi,data/utd_mhad/Depth/a3_s5_t3_depth.mat
5,3,4,2,data/utd_mhad/RGB-part1/a3_s5_t4_color.avi,data/utd_mhad/Depth/a3_s5_t4_depth.mat
1,4,1,3,data/utd_mhad/RGB-part1/a4_s1_t1_color.avi,data/utd_mhad/Depth/a4_s1_t1_depth.mat
1,4,2,3,data/utd_mhad/RGB-part1/a4_s1_t2_color.avi,data/utd_mhad/Depth/a4_s1_t2_depth.mat
